internal_drug_id,entity_status,name_candidate,name_source,name_resolution_status,rxnorm_match_status,rxnorm_match_method,rxcui,rxnorm_name,rxnorm_synonym,rxnorm_tty,rxnorm_language,match_score,enrichment_confidence,api_status,error_message
DRUG_000200,CONFIRMED_INTEGRATED_ENTITY,chlorzoxazone,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,2410,chlorzoxazone,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000201,CONFIRMED_INTEGRATED_ENTITY,aminoglutethimide,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,677,aminoglutethimide,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000202,CONFIRMED_INTEGRATED_ENTITY,mefloquine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,6694,mefloquine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000203,CONFIRMED_INTEGRATED_ENTITY,sulfadiazine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,10171,sulfadiazine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000204,CONFIRMED_INTEGRATED_ENTITY,sapropterin,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,753340,sapropterin,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000205,CONFIRMED_INTEGRATED_ENTITY,vinorelbine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,39541,vinorelbine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000206,CONFIRMED_INTEGRATED_ENTITY,anidulafungin,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,341018,anidulafungin,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000207,CONFIRMED_INTEGRATED_ENTITY,clozapine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,2626,clozapine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000208,CONFIRMED_INTEGRATED_ENTITY,sucralfate,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,10156,sucralfate,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000209,CONFIRMED_INTEGRATED_ENTITY,doxylamine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,3642,doxylamine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000210,AMBIGUOUS_MAPPING_COMPONENT,levonorgestrel,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,6373,levonorgestrel,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000211,AMBIGUOUS_MAPPING_COMPONENT,norgestrel,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,7518,norgestrel,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000212,AMBIGUOUS_MAPPING_COMPONENT,Methylnorethindrone,pubchem_cid_lookup,PUBCHEM_TITLE_CANDIDATE,HIGH_EXACT,exact_name_lookup,7518,norgestrel,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000213,CONFIRMED_INTEGRATED_ENTITY,norepinephrine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,7512,norepinephrine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000214,CONFIRMED_INTEGRATED_ENTITY,Cidofovir,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,HIGH_EXACT,exact_identifier_based,1546007,cidofovir anhydrous,,PIN,ENG,100.0,HIGH_EXACT,success,
DRUG_000215,CONFIRMED_INTEGRATED_ENTITY,mirtazapine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,15996,mirtazapine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000216,CONFIRMED_INTEGRATED_ENTITY,meprobamate,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,6760,meprobamate,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000217,CONFIRMED_INTEGRATED_ENTITY,(+-)-Timolol,pubchem_cid_lookup,PUBCHEM_TITLE_CANDIDATE,HIGH_EXACT,exact_identifier_based,10600,timolol,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000218,CONFIRMED_INTEGRATED_ENTITY,treprostinil,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,343048,treprostinil,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000219,CONFIRMED_INTEGRATED_ENTITY,trihexyphenidyl,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,10811,trihexyphenidyl,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000220,CONFIRMED_INTEGRATED_ENTITY,palonosetron,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,70561,palonosetron,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000221,CONFIRMED_INTEGRATED_ENTITY,dydrogesterone,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,3706,dydrogesterone,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000222,CONFIRMED_INTEGRATED_ENTITY,mexiletine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,6926,mexiletine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000223,CONFIRMED_INTEGRATED_ENTITY,dexrazoxane,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,42736,dexrazoxane,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000224,CONFIRMED_INTEGRATED_ENTITY,amlodipine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,17767,amlodipine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000225,CONFIRMED_INTEGRATED_ENTITY,triamterene,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,10763,triamterene,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000226,CONFIRMED_INTEGRATED_ENTITY,valrubicin,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,31435,valrubicin,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000227,CONFIRMED_INTEGRATED_ENTITY,procyclidine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,8718,procyclidine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000228,CONFIRMED_INTEGRATED_ENTITY,phenylephrine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,8163,phenylephrine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000229,CONFIRMED_INTEGRATED_ENTITY,carbimazole,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,2020,carbimazole,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000230,CONFIRMED_INTEGRATED_ENTITY,digoxin,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,3407,digoxin,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000231,CONFIRMED_INTEGRATED_ENTITY,sulpiride,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,10239,sulpiride,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000232,CONFIRMED_INTEGRATED_ENTITY,profenamine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,4134,profenamine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000233,CONFIRMED_INTEGRATED_ENTITY,nimodipine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,7426,nimodipine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000234,CONFIRMED_INTEGRATED_ENTITY,beclomethasone dipropionate,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,1348,beclomethasone dipropionate,,PIN,ENG,100.0,HIGH_EXACT,success,
DRUG_000235,CONFIRMED_INTEGRATED_ENTITY,carisoprodol,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,2101,carisoprodol,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000236,CONFIRMED_INTEGRATED_ENTITY,progesterone,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,8727,progesterone,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000237,CONFIRMED_INTEGRATED_ENTITY,phenylpropanolamine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,8175,phenylpropanolamine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000238,CONFIRMED_INTEGRATED_ENTITY,sorafenib,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,495881,sorafenib,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000239,CONFIRMED_INTEGRATED_ENTITY,Zoledronic Acid,pubchem_cid_lookup,PUBCHEM_TITLE_CANDIDATE,AMBIGUOUS_CLINICAL_MAPPING,conflict_resolution,,,,,,0.0,AMBIGUOUS_CLINICAL_MAPPING,success,"Conflict: mapped to multiple different RxCUIs: ['1546014', '77655']"
DRUG_000240,CONFIRMED_INTEGRATED_ENTITY,Griseofulvin,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,HIGH_EXACT,exact_identifier_based,5021,griseofulvin,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000241,CONFIRMED_INTEGRATED_ENTITY,nisoldipine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,7435,nisoldipine,,IN,ENG,100.0,HIGH_EXACT,success,
